author_id,lexical_diversity,repeated_ratio,link_ratio,sentiment_polarity,comments_per_day,burstiness_hours,hour_entropy,segment,anomaly_score,anomaly_score_val
53566,0.611,0.0,0.0,0.019,0.144,309.751,3.809,0,1,0.121
54472,0.432,0.024,0.0,0.017,0.794,38.905,3.981,0,1,0.066
57192,0.602,0.0,0.032,-0.003,0.258,134.773,3.446,0,1,0.112
62019,0.605,0.0,0.0,0.003,0.207,139.222,3.715,0,1,0.124
68419,0.647,0.0,0.0,0.013,0.136,218.361,3.86,0,1,0.128
70762,0.42,0.0,0.0,0.014,0.586,56.662,3.719,0,1,0.08
72165,0.48,0.011,0.0,0.023,0.251,167.767,3.964,0,1,0.087
72515,0.892,0.0,0.0,0.0,0.009,3612.963,0.918,3,1,0.001
79617,0.558,0.017,0.0,-0.005,0.336,191.692,4.006,0,1,0.08
81458,0.669,0.043,0.0,0.013,0.16,244.578,3.498,0,1,0.104
82255,0.592,0.0,0.0,-0.002,0.132,240.632,3.854,0,1,0.116
82577,0.933,0.0,0.0,-0.025,0.026,830.457,2.0,3,1,0.136
82784,0.774,0.0,0.133,-0.007,0.049,568.201,2.923,0,1,0.101
85702,0.724,0.0,0.0,0.004,0.082,442.052,3.529,0,1,0.141
86897,0.515,0.0,0.0,0.016,0.266,134.125,3.944,0,1,0.112
89526,0.805,0.0,0.0,0.072,0.095,272.935,2.924,0,1,0.132
93319,0.516,0.016,0.0,0.031,0.355,88.424,4.044,0,1,0.089
93587,0.696,0.0,0.0,0.014,0.109,279.359,2.956,0,1,0.141
94665,0.963,0.0,0.0,0.0,0.016,,1.0,1,1,0.155
100151,0.717,0.0,0.0,-0.016,0.11,274.442,3.596,0,1,0.135
100378,0.725,0.065,0.0,0.012,0.139,219.85,3.805,0,1,0.066
104487,0.627,0.04,0.0,-0.007,0.418,294.947,4.05,0,1,0.072
117575,0.498,0.0,0.014,0.043,0.446,61.013,4.096,0,1,0.077
119969,0.424,0.0,0.0,-0.001,0.473,98.323,3.284,0,1,0.091
124049,0.535,0.01,0.0,0.006,0.276,149.854,3.714,0,1,0.104
126690,0.737,0.0,0.0,0.013,0.096,379.045,3.495,0,1,0.147
134880,0.619,0.017,0.0,0.011,0.348,125.788,3.725,0,1,0.104
136033,0.527,0.016,0.0,-0.0,0.234,208.182,3.288,0,1,0.105
149181,0.724,0.0,0.0,0.038,0.116,399.853,2.848,0,1,0.142
156331,0.409,0.01,0.005,0.015,0.625,77.843,4.062,0,1,0.067
160955,0.727,0.014,0.0,-0.002,0.22,177.278,3.491,0,1,0.121
167365,0.484,0.02,0.0,0.009,7.55,19.741,3.887,0,-1,-0.042
169941,0.703,0.026,0.0,0.01,0.137,340.367,3.203,0,1,0.119
177198,0.555,0.0,0.042,0.114,0.177,349.909,3.428,0,1,0.064
186880,0.912,0.0,0.0,0.05,0.022,962.544,2.236,3,1,0.127
191983,0.388,0.046,0.006,-0.01,0.558,106.292,3.91,0,1,0.034
202913,0.857,0.0,0.0,0.007,0.359,87.223,3.039,0,1,0.139
207089,0.884,0.0,0.0,0.0,0.08,360.998,2.419,0,1,0.157
222559,0.837,0.143,0.143,0.0,0.13,231.513,1.95,0,-1,-0.002
222952,0.672,0.023,0.0,-0.006,0.127,263.501,3.956,0,1,0.091
229646,0.805,0.0,0.0,0.0,0.108,222.384,3.181,0,1,0.151
229744,0.665,0.0,0.0,0.003,0.112,298.97,3.938,0,1,0.124
233003,1.0,0.0,0.0,0.0,0.047,,1.0,1,1,0.157
233112,0.955,0.25,0.0,0.0,0.039,1035.895,2.0,3,-1,-0.003
248774,0.339,0.004,0.067,0.01,0.625,75.359,4.29,0,1,0.025
257901,0.819,0.0,0.0,-0.022,0.09,300.244,3.045,0,1,0.147
267889,0.749,0.053,0.0,0.009,0.403,89.946,3.603,0,1,0.082
272480,1.0,0.0,0.0,0.0,0.025,1132.296,2.0,3,1,0.123
275484,0.545,0.0,0.0,0.019,0.251,99.494,2.97,0,1,0.123
275630,0.586,0.008,0.008,0.001,0.331,106.376,3.983,0,1,0.101
286454,0.637,0.0,0.0,0.054,0.161,248.844,3.87,0,1,0.108
287140,0.591,0.013,0.0,0.013,0.228,132.239,3.869,0,1,0.111
288920,0.79,0.0,0.0,0.014,0.037,686.326,2.807,0,1,0.148
292497,0.553,0.064,0.0,0.054,0.218,195.428,3.831,0,1,0.033
292818,0.606,0.0,0.0,0.005,0.24,214.816,3.538,0,1,0.133
295600,0.37,0.004,0.004,0.014,0.713,72.474,3.818,0,1,0.066
296431,0.633,0.0,0.045,0.032,0.098,287.588,3.538,0,1,0.114
304209,0.699,0.0,0.034,0.002,0.174,327.229,3.419,0,1,0.118
305924,0.547,0.013,0.0,0.029,0.265,212.302,3.378,0,1,0.113
311200,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
318297,0.587,0.0,0.0,0.045,0.133,479.243,3.6,0,1,0.114
322684,0.681,0.0,0.065,0.008,0.208,384.287,3.49,0,1,0.102
325031,0.532,0.012,0.0,0.056,0.258,128.512,3.551,0,1,0.091
368462,0.964,0.0,0.0,-0.019,0.017,1461.963,2.0,3,1,0.114
377230,0.919,0.0,0.0,0.0,0.024,2049.545,1.585,3,1,0.111
380084,0.864,0.0,0.0,0.0,0.063,309.493,2.948,0,1,0.152
400141,0.739,0.012,0.012,0.014,0.506,123.156,3.803,0,1,0.102
420437,0.521,0.0,0.0,0.047,0.194,537.172,3.291,0,1,0.113
430956,0.776,0.0,0.0,-0.05,1.429,37.367,2.949,0,1,0.095
436762,0.959,0.0,0.0,0.0,0.115,571.277,3.057,3,1,0.132
437839,0.709,0.0,0.0,0.019,0.552,35.953,2.515,0,1,0.12
438172,0.785,0.0,0.0,-0.002,2.217,32.042,3.763,0,1,0.076
438634,0.633,0.092,0.0,0.01,8.444,4.47,3.962,5,-1,-0.092
453237,0.46,0.017,0.0,0.012,2.333,17.54,3.996,0,1,0.034
459021,0.823,0.0,0.0,0.0,0.263,138.986,3.006,0,1,0.15
459261,0.641,0.0,0.0,-0.031,0.369,82.93,3.007,0,1,0.126
466017,0.722,0.0,0.0,0.017,2.238,19.351,3.232,0,1,0.086
467062,0.547,0.042,0.0,0.022,2.087,18.666,3.544,0,1,0.046
4166,0.34,0.0,0.025,0.002,0.478,141.156,3.987,0,1,0.048
8722,0.685,0.0,0.08,-0.008,0.092,323.011,3.483,0,1,0.1
18858,0.492,0.0,0.0,0.019,0.124,284.406,3.939,0,1,0.096
20204,0.79,0.0,0.0,-0.028,0.044,482.821,2.948,0,1,0.146
20631,0.607,0.018,0.018,0.031,0.158,188.965,3.819,0,1,0.093
21336,0.604,0.0,0.067,0.0,0.115,316.879,3.376,0,1,0.107
21690,0.609,0.014,0.0,0.021,0.202,330.051,3.901,0,1,0.099
25665,0.737,0.0,0.0,0.0,0.064,695.847,1.761,3,1,0.139
26925,0.875,0.0,0.0,-0.036,0.044,870.544,2.231,3,1,0.137
27520,0.558,0.0,0.132,0.013,0.318,141.791,3.783,0,1,0.054
28149,0.769,0.0,0.0,0.028,0.07,807.123,2.118,3,1,0.138
28452,0.582,0.0,0.0,-0.025,0.122,390.032,3.833,0,1,0.103
30436,0.53,0.0,0.0,0.024,0.14,257.404,3.847,0,1,0.108
30727,0.553,0.0,0.0,-0.009,0.301,114.241,4.183,0,1,0.098
32634,0.633,0.0,0.0,0.03,0.135,248.303,3.819,0,1,0.127
34359,0.438,0.014,0.0,-0.021,0.245,131.25,3.948,0,1,0.066
38444,0.833,0.0,0.0,0.0,0.041,681.996,2.732,3,1,0.152
48259,0.532,0.0,0.0,0.039,0.161,384.439,3.659,0,1,0.108
51099,0.578,0.162,0.008,0.008,0.405,128.0,3.917,0,1,0.011
54251,0.68,0.0,0.015,0.042,0.201,183.442,3.687,0,1,0.117
58384,0.472,0.0,0.0,0.017,0.233,155.088,3.831,0,1,0.103
64134,0.867,0.0,0.0,0.0,0.017,2817.02,0.0,3,1,0.006
64947,0.697,0.0,0.0,0.024,0.158,180.21,3.968,0,1,0.122
70549,0.452,0.0,0.0,0.0,2.0,,0.0,0,1,0.016
79585,1.0,0.0,0.0,0.0,0.026,1702.461,1.585,3,1,0.109
79959,0.592,0.0,0.0,0.014,0.065,429.023,3.607,0,1,0.127
87882,0.743,0.065,0.0,0.019,0.087,324.113,3.861,0,1,0.058
90044,0.508,0.0,0.012,0.025,0.389,76.722,3.93,0,1,0.105
90078,0.413,0.0,0.013,0.015,0.536,100.581,3.624,0,1,0.081
90831,0.366,0.0,0.016,0.013,0.726,61.845,3.914,0,1,0.052
91027,0.424,0.007,0.0,0.008,0.409,66.23,4.197,0,1,0.071
95219,0.43,0.0,0.0,0.002,0.339,106.454,4.069,0,1,0.079
101470,0.659,0.0,0.13,0.078,0.084,371.672,3.225,0,1,0.076
101625,0.863,0.0,0.0,-0.15,0.023,1863.92,2.0,3,1,0.075
108231,0.542,0.0,0.0,-0.003,30.0,2.874,2.766,5,-1,-0.08
109249,0.615,0.0,0.0,-0.014,0.126,301.439,3.74,0,1,0.124
110332,0.748,0.0,0.0,0.011,0.067,447.951,3.789,0,1,0.128
113788,0.831,0.0,0.0,0.0,0.024,2197.563,0.811,3,1,0.078
115668,0.566,0.0,0.0,-0.016,0.221,228.429,3.944,0,1,0.104
124969,0.846,0.125,0.0,0.0,0.037,1313.856,2.5,3,1,0.025
130898,0.895,0.0,0.0,0.007,0.048,865.977,2.499,3,1,0.147
142934,0.862,0.0,0.0,0.0,0.25,,1.0,1,1,0.148
148546,0.551,0.029,0.0,0.06,0.363,91.586,3.529,0,1,0.08
157581,0.641,0.034,0.0,0.017,0.341,80.203,3.302,0,1,0.1
159279,1.0,0.0,0.0,0.0,0.012,,1.0,1,1,0.157
160462,0.785,0.0,0.0,0.0,0.043,756.16,2.322,3,1,0.15
166722,0.539,0.0,0.0,0.02,0.166,225.817,3.637,0,1,0.117
185332,0.397,0.0,0.004,0.015,0.631,85.943,4.11,0,1,0.063
185358,0.477,0.0,0.011,0.036,0.261,145.741,3.701,0,1,0.101
188749,0.694,0.053,0.0,0.066,0.147,154.435,3.071,0,1,0.069
189202,0.889,0.0,0.0,0.0,2.0,,0.0,1,1,0.115
189904,0.443,0.007,0.007,0.001,0.389,92.529,3.69,0,1,0.088
202511,0.8,0.0,0.0,0.0,0.036,1073.457,2.725,3,1,0.13
211360,0.792,0.0,0.0,0.0,0.046,1289.85,2.252,3,1,0.126
211799,0.679,0.016,0.0,-0.017,0.177,279.367,3.745,0,1,0.098
213453,0.334,0.03,0.004,0.005,0.738,51.822,3.857,0,1,0.047
222354,0.511,0.0,0.0,0.021,0.319,151.423,3.767,0,1,0.116
233911,0.491,0.0,0.0,0.007,0.254,233.961,3.658,0,1,0.108
234478,0.75,0.0,0.0,0.018,0.08,558.893,3.366,0,1,0.143
238407,0.461,0.0,0.006,0.02,1.134,111.27,4.007,0,1,0.083
239145,0.464,0.006,0.0,-0.01,0.468,176.334,3.716,0,1,0.077
244553,0.536,0.027,0.014,0.029,0.222,193.357,3.923,0,1,0.082
259157,0.943,0.0,0.0,0.0,5.0,0.247,0.971,1,1,0.055
259363,0.557,0.0,0.03,0.007,0.098,323.566,3.885,0,1,0.089
261577,0.803,0.0,0.0,0.0,0.037,1102.385,2.113,3,1,0.139
272886,0.678,0.0,0.0,-0.012,0.087,287.379,3.603,0,1,0.134
274291,0.716,0.0,0.0,0.044,0.113,369.248,3.659,0,1,0.126
285268,0.745,0.0,0.158,-0.007,0.123,231.214,3.261,0,1,0.08
285914,1.0,0.0,0.0,0.1,2.0,,1.0,1,1,0.083
286496,0.778,0.0,0.0,-0.045,0.045,452.451,2.845,0,1,0.138
287433,0.569,0.048,0.0,-0.002,0.231,188.427,4.002,0,1,0.071
287474,0.388,0.004,0.044,0.017,0.637,109.118,3.64,0,1,0.054
288107,0.523,0.013,0.0,0.016,0.225,179.32,3.949,0,1,0.094
288440,0.416,0.022,0.011,0.021,1.245,40.874,4.069,0,1,0.047
288583,0.429,0.017,0.017,0.006,0.75,73.388,3.512,0,1,0.063
291212,0.762,0.0,0.0,-0.005,0.099,400.039,2.928,0,1,0.152
297477,0.775,0.0,0.043,0.053,0.108,301.564,3.556,0,1,0.099
298851,0.609,0.0,0.0,0.025,0.086,362.785,3.532,0,1,0.133
300233,0.781,0.0,0.0,0.021,0.1,430.465,2.236,0,1,0.151
301052,0.621,0.053,0.0,0.067,0.101,575.678,1.378,0,1,0.025
317406,0.677,0.0,0.0,0.0,0.071,452.969,3.376,0,1,0.145
321957,0.613,0.0,0.0,0.037,0.409,85.957,3.784,0,1,0.117
327767,0.669,0.058,0.038,0.0,0.248,162.236,3.734,0,1,0.046
334323,0.432,0.049,0.0,0.042,0.358,146.288,3.873,0,1,0.03
336208,0.871,0.0,0.0,0.0,2.0,,0.0,1,1,0.116
346871,0.656,0.0,0.0,0.101,0.039,998.92,2.419,0,1,0.091
349187,0.66,0.038,0.058,0.0,0.265,166.485,3.112,0,1,0.079
354744,0.963,0.125,0.0,0.0,0.023,1310.076,2.5,3,1,0.022
357516,0.579,0.022,0.0,0.009,0.153,250.336,3.697,0,1,0.102
360562,0.76,0.0,0.0,-0.175,0.025,2235.999,1.0,3,1,0.02
366184,0.668,0.0,0.0,-0.034,0.222,180.481,2.25,0,1,0.116
381123,0.388,0.0,0.0,0.047,0.771,106.476,3.854,0,1,0.053
390231,0.387,0.009,0.018,0.03,1.144,54.141,4.009,0,1,0.042
405341,0.685,0.0,0.0,-0.005,0.15,225.322,2.581,0,1,0.13
425398,0.721,0.0,0.0,0.0,0.129,258.891,3.382,0,1,0.148
425911,0.875,0.0,0.0,-0.038,0.184,273.099,2.725,0,1,0.136
426100,0.539,0.0,0.0,-0.017,3.0,22.559,2.79,0,1,0.048
426115,0.624,0.0,0.0,0.0,3.0,0.089,0.0,1,1,0.008
426180,1.0,0.0,0.0,0.0,0.013,,1.0,1,1,0.157
426523,0.83,0.0,0.0,-0.033,3.0,0.008,0.0,1,1,0.055
3436,0.711,0.0,0.0,0.012,0.098,444.795,3.539,0,1,0.141
6194,0.971,0.0,0.0,0.0,0.021,,1.0,1,1,0.152
6478,0.456,0.005,0.0,0.015,0.597,68.213,4.059,0,1,0.082
6893,0.804,0.0,0.0,0.167,0.028,1915.919,1.922,3,1,0.054
7785,0.906,0.0,0.0,0.0,0.014,2106.647,0.918,3,1,0.087
8998,0.576,0.007,0.0,0.008,0.403,120.105,3.904,0,1,0.103
10327,0.7,0.167,0.0,0.0,0.077,283.984,2.792,0,1,0.019
14548,0.625,0.0,0.0,-0.015,0.205,163.093,4.051,0,1,0.116
15138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
16271,0.613,0.0,0.0,-0.024,0.111,305.325,2.252,0,1,0.117
20543,0.81,0.0,0.0,0.0,0.174,388.348,2.966,0,1,0.155
23660,0.51,0.0,0.145,0.056,0.187,152.454,3.995,0,1,0.028
24333,0.869,0.0,0.154,0.0,0.039,563.617,2.412,3,1,0.097
25607,0.526,0.026,0.0,0.004,0.232,203.179,3.825,0,1,0.09
25738,0.573,0.025,0.074,0.007,0.237,130.559,3.572,0,1,0.07
26194,0.837,0.048,0.048,0.016,0.061,612.33,3.916,0,1,0.055
28910,0.944,0.0,0.0,0.0,2.0,,0.0,1,1,0.111
31591,0.46,0.0,0.041,0.033,0.311,172.138,3.819,0,1,0.071
32735,0.892,0.0,0.0,0.0,0.037,787.404,2.252,3,1,0.154
40675,0.645,0.0,0.125,-0.008,0.069,468.901,3.439,0,1,0.083
43205,0.738,0.0,0.0,0.0,0.029,903.307,2.725,3,1,0.136
49147,0.495,0.008,0.011,0.023,1.006,41.378,4.0,0,1,0.083
54944,0.458,0.006,0.011,0.009,0.499,62.405,3.899,0,1,0.087
59392,0.56,0.004,0.012,0.015,0.705,52.459,3.751,0,1,0.103
63943,0.659,0.02,0.02,-0.001,0.135,235.936,3.37,0,1,0.105
70231,0.77,0.0,0.0,-0.024,0.075,829.391,3.102,0,1,0.138
76150,0.865,0.0,0.0,0.151,0.074,425.187,2.0,3,1,0.114
78223,0.472,0.0,0.008,0.013,0.363,107.105,3.905,0,1,0.101
82867,0.431,0.005,0.069,0.009,0.549,112.201,3.302,0,1,0.058
85354,0.688,0.038,0.0,0.013,0.187,181.637,3.008,0,1,0.108
85774,0.911,0.0,0.222,0.0,0.027,1656.762,2.948,3,1,0.033
93272,0.606,0.021,0.01,0.024,0.282,132.719,3.289,0,1,0.109
97199,0.786,0.0,0.036,0.013,0.094,458.251,3.194,0,1,0.131
98330,0.9,0.0,0.0,0.036,0.038,751.052,2.807,3,1,0.138
101213,0.826,0.0,0.133,0.024,0.057,984.518,3.323,3,1,0.075
104845,0.909,0.0,0.0,0.167,0.014,492.121,0.918,1,1,0.102
105910,0.822,0.0,0.0,0.143,0.05,681.566,2.522,3,1,0.108
107494,0.799,0.0,0.091,0.0,0.047,496.174,3.278,0,1,0.113
117647,0.702,0.0,0.059,0.029,0.055,625.264,2.89,0,1,0.118
122608,0.731,0.029,0.0,0.014,0.165,352.069,2.894,0,1,0.114
127201,0.504,0.0,0.015,0.043,0.187,168.009,3.831,0,1,0.095
144769,0.898,0.0,0.0,0.16,0.079,249.072,2.322,0,1,0.107
149106,0.561,0.017,0.009,0.009,0.32,86.872,3.821,0,1,0.099
149615,0.537,0.1,0.0,0.037,0.147,293.997,4.04,0,1,0.012
162008,0.557,0.0,0.023,0.037,0.249,141.32,4.15,0,1,0.088
165939,0.824,0.0,0.1,0.0,0.062,490.667,3.022,0,1,0.119
168840,0.626,0.017,0.0,0.012,0.18,154.547,3.947,0,1,0.104
178295,0.612,0.0,0.0,0.022,0.23,323.83,3.126,0,1,0.138
180136,0.54,0.006,0.0,-0.01,0.458,84.932,3.596,0,1,0.108
183650,0.713,0.0,0.0,0.032,0.065,895.942,2.125,3,1,0.121
197078,0.886,0.0,0.167,0.0,0.019,1183.169,2.252,3,1,0.081
197543,0.733,0.054,0.0,0.033,0.13,224.322,3.817,0,1,0.063
198637,0.9,0.0,0.0,0.057,0.024,1145.899,2.522,3,1,0.127
215276,0.755,0.0,0.0,0.04,0.072,408.725,3.894,0,1,0.121
223004,0.433,0.019,0.0,0.023,0.645,80.442,3.943,0,1,0.07
225624,0.804,0.0,0.0,0.0,0.098,345.855,3.046,0,1,0.157
225828,0.832,0.0,0.0,0.0,0.057,524.955,2.69,0,1,0.153
230449,0.955,0.0,0.333,0.0,0.021,1025.148,0.918,3,1,0.053
234452,0.471,0.0,0.0,0.028,0.522,71.366,3.8,0,1,0.099
234681,0.642,0.013,0.0,0.017,0.228,103.721,3.891,0,1,0.11
236898,0.707,0.0,0.125,0.065,0.138,185.062,3.0,0,1,0.081
238458,0.597,0.0,0.0,-0.001,0.149,250.411,3.527,0,1,0.133
239538,0.471,0.034,0.0,0.008,0.81,49.669,3.979,0,1,0.074
242937,0.587,0.026,0.0,0.006,0.123,334.476,3.864,0,1,0.088
258212,0.565,0.104,0.0,0.012,0.348,124.997,3.96,0,1,0.029
259896,0.962,0.0,0.0,0.0,0.162,287.164,1.918,1,1,0.143
272228,0.791,0.0,0.0,-0.006,0.144,205.785,2.531,0,1,0.15
275993,0.63,0.0,0.0,0.007,0.173,180.239,3.623,0,1,0.135
280291,0.507,0.0,0.013,0.024,0.438,194.192,3.706,0,1,0.108
286463,0.731,0.0,0.0,0.02,0.108,256.978,3.722,0,1,0.129
289639,0.944,0.0,0.0,0.0,0.043,881.461,2.0,3,1,0.148
291183,0.484,0.0,0.0,0.016,0.294,114.418,3.925,0,1,0.1
293151,0.782,0.045,0.0,0.014,0.749,53.425,3.979,0,1,0.085
306007,0.496,0.007,0.056,0.07,0.396,104.024,3.836,0,1,0.037
315156,0.704,0.0,0.0,0.045,0.11,496.721,3.376,0,1,0.132
315385,0.511,0.0,0.028,0.038,0.367,145.151,3.912,0,1,0.086
320437,0.484,0.007,0.081,-0.008,0.385,87.027,3.928,0,1,0.046
332144,0.794,0.0,0.0,0.042,0.077,554.297,3.374,0,1,0.139
341314,0.343,0.012,0.019,0.006,1.841,34.664,3.599,0,1,0.019
351169,0.558,0.0,0.0,0.043,0.171,536.473,3.277,0,1,0.117
360750,0.46,0.0,0.008,-0.001,0.362,78.128,3.602,0,1,0.098
365020,0.469,0.02,0.0,0.036,0.832,194.154,3.57,0,1,0.072
375595,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.18
399273,0.664,0.026,0.0,-0.009,0.183,201.217,3.692,0,1,0.101
402052,0.494,0.021,0.0,0.018,1.172,28.679,3.975,0,1,0.069
403342,0.707,0.02,0.0,-0.002,0.263,187.959,3.18,0,1,0.118
405197,0.845,0.0,0.0,0.083,6.0,2.482,1.792,1,1,0.027
405308,1.0,0.0,0.0,0.0,0.019,,1.0,1,1,0.158
405928,0.592,0.018,0.0,0.016,0.516,102.158,3.822,0,1,0.101
408785,0.872,0.0,0.0,0.0,0.027,1026.991,2.0,3,1,0.151
409641,0.947,0.0,0.0,0.0,0.009,,1.0,1,1,0.16
412199,0.504,0.045,0.0,0.019,0.804,36.667,3.92,0,1,0.07
418354,0.498,0.016,0.0,0.017,6.815,6.383,3.78,0,-1,-0.023
419020,0.373,0.042,0.0,0.077,1.686,21.489,3.676,0,-1,-0.009
423609,0.467,0.0,0.01,0.008,0.567,64.816,3.886,0,1,0.089
423937,0.404,0.007,0.003,0.033,1.607,23.27,3.869,0,1,0.038
426045,0.314,0.012,0.0,0.012,8.795,6.375,4.134,5,-1,-0.076
426234,0.68,0.0,0.0,0.0,0.253,118.588,3.501,0,1,0.136
435651,0.48,0.0,0.012,-0.009,3.636,10.104,3.637,0,1,0.025
444016,0.453,0.0,0.012,0.05,0.651,76.884,3.767,0,1,0.073
1991,0.971,0.125,0.125,-0.062,0.046,879.685,2.75,3,-1,-0.027
2673,0.588,0.0,0.0,0.022,0.501,145.436,3.269,0,1,0.128
6225,0.45,0.02,0.0,0.028,0.825,45.522,3.932,0,1,0.075
7531,0.74,0.0,0.013,0.007,0.213,158.511,3.25,0,1,0.141
9961,0.482,0.014,0.024,0.017,1.472,33.862,3.615,0,1,0.053
10789,0.691,0.045,0.091,0.034,0.066,321.266,3.14,0,1,0.06
11870,0.558,0.022,0.0,-0.009,0.755,85.397,3.749,0,1,0.092
12607,0.65,0.0,0.074,0.079,0.08,239.728,3.394,0,1,0.086
17462,0.676,0.0,0.0,-0.012,0.114,315.045,3.481,0,1,0.136
18014,0.68,0.0,0.0,0.002,0.248,132.008,4.051,0,1,0.118
19389,1.0,0.0,0.0,-0.167,0.019,1804.303,1.585,3,1,0.058
25285,0.853,0.0,0.0,-0.073,0.044,805.11,3.24,3,1,0.113
25936,0.656,0.0,0.0,0.073,0.067,332.528,3.093,0,1,0.12
26783,0.592,0.0,0.036,0.009,0.152,172.052,3.844,0,1,0.1
28218,0.709,0.0,0.0,0.0,0.059,377.21,3.722,0,1,0.129
29301,0.851,0.0,0.0,0.0,0.044,554.999,2.873,0,1,0.151
31477,0.817,0.0,0.045,0.0,0.067,404.742,3.084,0,1,0.13
31559,0.639,0.0,0.035,-0.008,0.165,151.983,3.611,0,1,0.113
39120,0.405,0.0,0.139,0.003,0.926,38.811,4.155,0,1,0.003
43200,0.921,0.0,0.0,0.0,0.027,447.298,2.522,3,1,0.152
46253,0.772,0.065,0.0,0.013,0.093,292.437,3.671,0,1,0.072
56422,0.772,0.0,0.0,0.06,0.025,541.919,2.522,0,1,0.139
56499,0.444,0.021,0.0,0.009,0.521,61.45,4.159,0,1,0.069
56954,0.631,0.0,0.0,-0.002,0.19,182.52,2.727,0,1,0.127
61699,0.931,0.0,0.429,0.0,0.022,970.77,2.522,3,1,0.018
63745,0.796,0.0,0.111,0.054,0.052,761.097,3.572,0,1,0.063
64510,0.533,0.008,0.0,-0.001,0.343,86.238,3.737,0,1,0.101
67575,0.565,0.0,0.0,0.023,0.262,107.004,3.793,0,1,0.119
75165,0.977,0.125,0.0,0.0,0.047,648.697,2.75,3,1,0.024
76795,0.77,0.0,0.125,0.0,0.078,413.222,3.153,0,1,0.105
77232,0.65,0.0,0.0,0.009,0.098,326.885,3.797,0,1,0.127
82687,0.577,0.0,0.027,0.043,0.22,165.854,3.47,0,1,0.111
86011,0.537,0.016,0.0,0.006,0.508,52.149,4.008,0,1,0.093
102389,0.92,0.0,0.0,0.333,0.012,308.847,1.585,4,1,0.079
105710,0.848,0.0,0.0,0.0,0.028,125.99,1.0,1,1,0.155
115599,0.882,0.0,0.0,0.05,0.071,638.548,2.189,3,1,0.146
117587,0.726,0.0,0.0,0.045,0.066,606.092,3.501,0,1,0.125
120388,0.789,0.0,0.0,-0.023,0.052,520.242,2.983,0,1,0.149
147118,0.581,0.012,0.0,0.012,0.259,190.733,3.382,0,1,0.121
150673,0.58,0.0,0.0,-0.003,0.299,107.113,3.944,0,1,0.11
152602,0.849,0.0,0.0,0.014,0.056,588.64,3.328,0,1,0.144
158392,0.713,0.0,0.022,-0.003,0.276,105.802,3.167,0,1,0.129
158968,0.475,0.0,0.009,0.013,0.599,74.107,3.594,0,1,0.104
159520,0.466,0.0,0.0,0.012,0.298,142.974,3.686,0,1,0.103
163251,0.48,0.03,0.01,0.024,0.303,191.667,3.004,0,1,0.086
163797,0.483,0.027,0.0,0.015,0.401,100.315,4.047,0,1,0.078
167033,0.49,0.0,0.01,0.022,0.917,88.179,3.543,0,1,0.096
168838,0.69,0.0,0.056,0.015,0.216,141.843,3.763,0,1,0.103
179770,0.53,0.01,0.0,-0.006,0.287,103.952,3.919,0,1,0.094
180908,0.753,0.011,0.0,-0.001,0.251,103.652,3.693,0,1,0.112
183072,0.897,0.0,0.0,0.0,0.031,695.61,3.122,3,1,0.148
191650,0.713,0.0,0.0,0.056,0.088,255.971,3.417,0,1,0.13
201193,0.779,0.0,0.0,0.0,0.048,731.639,2.727,0,1,0.147
206715,0.454,0.004,0.0,0.022,0.673,45.858,3.906,0,1,0.088
208997,0.583,0.0,0.0,0.046,0.086,368.406,3.784,0,1,0.107
221321,0.782,0.0,0.0,0.007,0.086,302.491,3.473,0,1,0.147
224832,0.938,0.0,0.0,0.0,0.012,2337.283,1.585,3,1,0.087
233508,0.643,0.0,0.0,-0.002,0.095,333.658,3.98,0,1,0.12
235914,0.518,0.0,0.0,0.007,0.288,132.102,3.942,0,1,0.107
238310,0.891,0.0,0.0,-0.012,0.12,2.808,1.585,1,1,0.153
250878,0.809,0.0,0.0,-0.062,0.038,610.842,2.5,0,1,0.13
251145,0.695,0.031,0.0,0.02,0.109,188.532,3.465,0,1,0.116
253814,0.779,0.0,0.0,-0.068,0.095,269.032,3.515,0,1,0.124
258340,0.677,0.0,0.0,0.0,0.058,600.032,3.404,0,1,0.133
258463,0.657,0.0,0.0,0.015,0.236,139.33,3.504,0,1,0.141
258878,0.306,0.004,0.0,0.022,1.359,39.507,4.104,0,1,0.039
259734,0.843,0.0,0.0,0.0,0.034,982.489,3.252,3,1,0.136
262743,1.0,0.0,0.0,0.0,0.022,1283.013,1.585,3,1,0.123
265202,0.695,0.0,0.0,0.057,0.217,146.263,2.792,0,1,0.119
265673,0.848,0.0,0.0,-0.052,0.074,402.295,3.273,0,1,0.126
266072,0.835,0.0,0.0,0.0,0.047,657.08,2.699,3,1,0.15
266847,0.375,0.014,0.0,0.008,1.182,30.712,3.769,0,1,0.055
269654,0.524,0.0,0.0,0.023,0.395,147.276,3.374,0,1,0.123
270378,0.849,0.0,0.0,0.0,0.037,432.485,2.5,0,1,0.158
270845,0.835,0.0,0.0,-0.089,0.042,1041.685,3.039,3,1,0.114
276059,0.9,0.0,0.0,0.0,0.041,,1.0,1,1,0.16
278920,0.897,0.0,0.0,0.0,0.036,750.982,2.725,3,1,0.145
